prompt_id,model,rater,dimension,score
P073,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.133255664809169
P073,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8075338032258674
P073,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.846146593777669
P073,google-gemini-2.5-flash,R1,socratic_quality,4.098340868050799
P073,google-gemini-2.5-flash,R1,context_fidelity,3.84771155702354
P073,google-gemini-2.5-flash,R2,socratic_quality,4.352046917461602
P073,google-gemini-2.5-flash,R2,context_fidelity,3.928486934297378
P073,cohere-command-r-08-2024,R1,socratic_quality,4.173193062513738
P073,cohere-command-r-08-2024,R1,context_fidelity,3.660756703641297
P073,cohere-command-r-08-2024,R2,socratic_quality,4.055927541992756
P073,cohere-command-r-08-2024,R2,context_fidelity,3.264895937341386
P073,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.3823755000576
P073,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.770862805841144
P073,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.83459933591966
P073,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.714523294323902
P074,openai-gpt-4o-mini,R1,socratic_quality,3.6590242471643495
P074,openai-gpt-4o-mini,R1,context_fidelity,4.031448892637591
P074,openai-gpt-4o-mini,R2,socratic_quality,3.703051554927767
P074,openai-gpt-4o-mini,R2,context_fidelity,3.500931047505748
P074,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.841498033092957
P074,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.4566426097863787
P074,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.883987202514657
P074,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.495663007706132
P074,google-gemini-2.5-flash,R1,socratic_quality,3.7422812510690004
P074,google-gemini-2.5-flash,R1,context_fidelity,3.7476892429736317
P074,google-gemini-2.5-flash,R2,socratic_quality,3.5692325311826734
P074,google-gemini-2.5-flash,R2,context_fidelity,3.7404444552236473
P074,cohere-command-r-08-2024,R1,socratic_quality,3.9448001922594553
P074,cohere-command-r-08-2024,R1,context_fidelity,3.4820279551297357
P074,cohere-command-r-08-2024,R2,socratic_quality,3.6974103639576863
P074,cohere-command-r-08-2024,R2,context_fidelity,3.821940642760671
P074,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.6004960448181142
P074,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.754829261791173
P074,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.445371392745988
P074,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.5636839938730547
P075,openai-gpt-4o-mini,R1,socratic_quality,3.2162524845174696
P075,openai-gpt-4o-mini,R1,context_fidelity,3.6509226773478085
P075,openai-gpt-4o-mini,R2,socratic_quality,3.462369240378036
P075,openai-gpt-4o-mini,R2,context_fidelity,3.7498240303503816
P075,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.473294300030388
P075,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.5247875586552713
P075,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.64821148516505
P075,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.750173421402463
P075,google-gemini-2.5-flash,R1,socratic_quality,3.658102146557511
P075,google-gemini-2.5-flash,R1,context_fidelity,3.459238308844573
P075,google-gemini-2.5-flash,R2,socratic_quality,3.685087025810494
P075,google-gemini-2.5-flash,R2,context_fidelity,3.4879832631938634
P075,cohere-command-r-08-2024,R1,socratic_quality,3.253221315899449
P075,cohere-command-r-08-2024,R1,context_fidelity,3.741390195056822
P075,cohere-command-r-08-2024,R2,socratic_quality,3.188644720482118
P075,cohere-command-r-08-2024,R2,context_fidelity,3.5040740420075216
P075,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.325131208326226
P075,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.332193294497953
P075,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.1440397561195197
P075,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.364671380651593
P076,openai-gpt-4o-mini,R1,socratic_quality,3.6296447621008654
P076,openai-gpt-4o-mini,R1,context_fidelity,3.666046885294249
P076,openai-gpt-4o-mini,R2,socratic_quality,3.8892934563514334
P076,openai-gpt-4o-mini,R2,context_fidelity,4.013625564280863
P076,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.8713893266196115
P076,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.883725252599074
P076,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.6797193015546505
P076,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.676537569244015
P076,google-gemini-2.5-flash,R1,socratic_quality,3.752192574153365
P076,google-gemini-2.5-flash,R1,context_fidelity,4.0625927596011095
P076,google-gemini-2.5-flash,R2,socratic_quality,3.9970446238766675
P076,google-gemini-2.5-flash,R2,context_fidelity,3.7154706878404142
P076,cohere-command-r-08-2024,R1,socratic_quality,3.6957196934331913
P076,cohere-command-r-08-2024,R1,context_fidelity,3.9236854380587483
P076,cohere-command-r-08-2024,R2,socratic_quality,3.489279822445143
P076,cohere-command-r-08-2024,R2,context_fidelity,3.915481680224901
P076,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.3142606460608657
P076,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.7302407357024143
P076,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.410008125141127
P076,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,4.150361530068589
P077,openai-gpt-4o-mini,R1,socratic_quality,4.432126180392688
P077,openai-gpt-4o-mini,R1,context_fidelity,4.4936008189132295
P077,openai-gpt-4o-mini,R2,socratic_quality,4.0069560364257715
P077,openai-gpt-4o-mini,R2,context_fidelity,4.224498533629987
P077,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.9743553769329036
P077,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.219885212659407
P077,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.175578995413654
P077,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.402540568500641
P077,google-gemini-2.5-flash,R1,socratic_quality,3.9408882557726574
P077,google-gemini-2.5-flash,R1,context_fidelity,4.6085173858308695
P077,google-gemini-2.5-flash,R2,socratic_quality,4.013159684143979
P077,google-gemini-2.5-flash,R2,context_fidelity,4.330742586472662
P077,cohere-command-r-08-2024,R1,socratic_quality,3.67046562703859
P077,cohere-command-r-08-2024,R1,context_fidelity,4.1746427415626
P077,cohere-command-r-08-2024,R2,socratic_quality,3.555094630455156
P077,cohere-command-r-08-2024,R2,context_fidelity,4.029904182432632
P077,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.857065478157602
P077,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,4.413546039062197
P077,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.264016508737491
P077,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.982931024831026
P078,openai-gpt-4o-mini,R1,socratic_quality,3.9948347189599405
P078,openai-gpt-4o-mini,R1,context_fidelity,4.148238405559025
P078,openai-gpt-4o-mini,R2,socratic_quality,3.682646470830129
P078,openai-gpt-4o-mini,R2,context_fidelity,4.053618234582319
P078,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.7599458802446817
P078,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.033480251119526
P078,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.200259988037462
P078,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.194391926361227
P078,google-gemini-2.5-flash,R1,socratic_quality,4.094415970223281
P078,google-gemini-2.5-flash,R1,context_fidelity,3.8929496588948354
P078,google-gemini-2.5-flash,R2,socratic_quality,4.196928286180006
P078,google-gemini-2.5-flash,R2,context_fidelity,4.743825935756652
P078,cohere-command-r-08-2024,R1,socratic_quality,3.9108729791299384
P078,cohere-command-r-08-2024,R1,context_fidelity,3.952734114228795
P078,cohere-command-r-08-2024,R2,socratic_quality,3.8027527612929766
P078,cohere-command-r-08-2024,R2,context_fidelity,4.105346198030831
P078,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.00429740044661
P078,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.8821626127741036
P078,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.909953678708498
P078,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,4.005331260228533
P079,openai-gpt-4o-mini,R1,socratic_quality,4.057531225063755
P079,openai-gpt-4o-mini,R1,context_fidelity,3.604431610372972
P079,openai-gpt-4o-mini,R2,socratic_quality,3.859574123777495
P079,openai-gpt-4o-mini,R2,context_fidelity,3.7417891228244886
P079,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.981503125947372
P079,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.5438888709070078
P079,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.376980425183638
P079,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.6956099508097946
P079,google-gemini-2.5-flash,R1,socratic_quality,4.026990763831893
P079,google-gemini-2.5-flash,R1,context_fidelity,3.580861019236864
P079,google-gemini-2.5-flash,R2,socratic_quality,3.8998274681010274
P079,google-gemini-2.5-flash,R2,context_fidelity,3.6476792647021052
P079,cohere-command-r-08-2024,R1,socratic_quality,3.6029726280902183
P079,cohere-command-r-08-2024,R1,context_fidelity,3.9260670668476925
P079,cohere-command-r-08-2024,R2,socratic_quality,3.909321178207631
P079,cohere-command-r-08-2024,R2,context_fidelity,3.2307228572647295
P079,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.6243029238493025
P079,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.342793983970654
P079,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.6470685167025017
P079,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.514949531446435
P080,openai-gpt-4o-mini,R1,socratic_quality,4.435211088998727
P080,openai-gpt-4o-mini,R1,context_fidelity,3.619909415708656
P080,openai-gpt-4o-mini,R2,socratic_quality,4.653044239486809
P080,openai-gpt-4o-mini,R2,context_fidelity,3.400603243423296
P080,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.4141425683763975
P080,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.6964304422618683
P080,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.4172701051693055
P080,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.4485586041909224
P080,google-gemini-2.5-flash,R1,socratic_quality,4.522960420118986
P080,google-gemini-2.5-flash,R1,context_fidelity,3.7338039420975524
P080,google-gemini-2.5-flash,R2,socratic_quality,4.14961166398302
P080,google-gemini-2.5-flash,R2,context_fidelity,3.436756658432118
P080,cohere-command-r-08-2024,R1,socratic_quality,4.131812772233463
P080,cohere-command-r-08-2024,R1,context_fidelity,3.250842634719714
P080,cohere-command-r-08-2024,R2,socratic_quality,4.160960465365944
P080,cohere-command-r-08-2024,R2,context_fidelity,3.4397789071676876
P080,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,4.169578198992398
P080,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.7330123284363776
P080,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,4.26798559256689
P080,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.292395930757072
P081,openai-gpt-4o-mini,R1,socratic_quality,3.6445040929476433
P081,openai-gpt-4o-mini,R1,context_fidelity,4.024582856346684
P081,openai-gpt-4o-mini,R2,socratic_quality,3.638599946889097
P081,openai-gpt-4o-mini,R2,context_fidelity,3.923012864630875
P081,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.004580672733317
P081,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.9560985217609574
P081,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8890278500616167
P081,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.6436021515311525
P081,google-gemini-2.5-flash,R1,socratic_quality,3.5036970608242144
P081,google-gemini-2.5-flash,R1,context_fidelity,3.906106979019142
P081,google-gemini-2.5-flash,R2,socratic_quality,3.7956511761819782
P081,google-gemini-2.5-flash,R2,context_fidelity,4.048636246146647
P081,cohere-command-r-08-2024,R1,socratic_quality,3.5912089699161363
P081,cohere-command-r-08-2024,R1,context_fidelity,3.7354232510749776
P081,cohere-command-r-08-2024,R2,socratic_quality,3.492604434117251
P081,cohere-command-r-08-2024,R2,context_fidelity,3.7922454956312235
P081,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.317460024526523
P081,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.5580735800299914
P081,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.8646650483580394
P081,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.893705725797237
P082,openai-gpt-4o-mini,R1,socratic_quality,3.6009839883977754
P082,openai-gpt-4o-mini,R1,context_fidelity,3.771633759916201
P082,openai-gpt-4o-mini,R2,socratic_quality,3.4570245729712212
P082,openai-gpt-4o-mini,R2,context_fidelity,4.065746071510343
P082,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.992794209393491
P082,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.6849004890298245
P082,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.493152717457299
P082,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.187803484406966
P082,google-gemini-2.5-flash,R1,socratic_quality,3.7813577221485275
P082,google-gemini-2.5-flash,R1,context_fidelity,3.977788207927472
P082,google-gemini-2.5-flash,R2,socratic_quality,3.8510750830308016
P082,google-gemini-2.5-flash,R2,context_fidelity,3.8375177761644856
P082,cohere-command-r-08-2024,R1,socratic_quality,3.780948608926308
P082,cohere-command-r-08-2024,R1,context_fidelity,3.8142823831954527
P082,cohere-command-r-08-2024,R2,socratic_quality,3.8990374770710208
P082,cohere-command-r-08-2024,R2,context_fidelity,3.4525440082727346
P082,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.4417055463615327
P082,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,4.061316421837076
P082,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.2741279447362897
P082,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.8279527668014794
P083,openai-gpt-4o-mini,R1,socratic_quality,2.988900235790953
P083,openai-gpt-4o-mini,R1,context_fidelity,3.093450698349897
P083,openai-gpt-4o-mini,R2,socratic_quality,3.526481194803049
P083,openai-gpt-4o-mini,R2,context_fidelity,4.047965633492327
P083,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.6157727737204444
P083,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.4061726102694156
P083,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.5241909956316277
P083,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.4314608168224128
P083,google-gemini-2.5-flash,R1,socratic_quality,3.5410813283748133
P083,google-gemini-2.5-flash,R1,context_fidelity,3.512573281900261
P083,google-gemini-2.5-flash,R2,socratic_quality,3.845252520065237
P083,google-gemini-2.5-flash,R2,context_fidelity,3.382333673856473
P083,cohere-command-r-08-2024,R1,socratic_quality,3.1108648461444552
P083,cohere-command-r-08-2024,R1,context_fidelity,3.5340551620393583
P083,cohere-command-r-08-2024,R2,socratic_quality,4.154031239205542
P083,cohere-command-r-08-2024,R2,context_fidelity,3.3952457643170173
P083,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.3821347230837238
P083,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.064363251379751
P083,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.319223863960022
P083,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.4223987889697174
P084,openai-gpt-4o-mini,R1,socratic_quality,3.693762604932484
P084,openai-gpt-4o-mini,R1,context_fidelity,3.3023700566973084
P084,openai-gpt-4o-mini,R2,socratic_quality,3.816042897188383
P084,openai-gpt-4o-mini,R2,context_fidelity,3.1809200817978858
P084,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.8119196896907805
P084,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.224644747536031
P084,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.867536745742677
P084,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.274107461169596
P084,google-gemini-2.5-flash,R1,socratic_quality,3.230948893523787
P084,google-gemini-2.5-flash,R1,context_fidelity,3.6062630024677036
P084,google-gemini-2.5-flash,R2,socratic_quality,3.616023717089679
P084,google-gemini-2.5-flash,R2,context_fidelity,3.5470469722261386
P084,cohere-command-r-08-2024,R1,socratic_quality,3.4536411469221115
P084,cohere-command-r-08-2024,R1,context_fidelity,3.4139516636503826
P084,cohere-command-r-08-2024,R2,socratic_quality,3.362354870109234
P084,cohere-command-r-08-2024,R2,context_fidelity,3.4030028172697278
P084,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.5944907525562924
P084,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.006849634194831
P084,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.4161089652296686
P084,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.052939210425791
P085,openai-gpt-4o-mini,R1,socratic_quality,3.7261205666683574
P085,openai-gpt-4o-mini,R1,context_fidelity,4.2230866782375
P085,openai-gpt-4o-mini,R2,socratic_quality,4.013522729593741
P085,openai-gpt-4o-mini,R2,context_fidelity,4.378995438385768
P085,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.3704912298434424
P085,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.136930844282315
P085,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8754619568974094
P085,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.8185535738972773
P085,google-gemini-2.5-flash,R1,socratic_quality,4.018313049960709
P085,google-gemini-2.5-flash,R1,context_fidelity,3.832325685761824
P085,google-gemini-2.5-flash,R2,socratic_quality,4.13196808437375
P085,google-gemini-2.5-flash,R2,context_fidelity,3.882395939750558
P085,cohere-command-r-08-2024,R1,socratic_quality,4.182450166881917
P085,cohere-command-r-08-2024,R1,context_fidelity,3.8782798839104835
P085,cohere-command-r-08-2024,R2,socratic_quality,3.7708616690522208
P085,cohere-command-r-08-2024,R2,context_fidelity,3.8596059926791306
P085,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.4223164348695048
P085,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.612961307826728
P085,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.4608241613190733
P085,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.6732452814280308
P086,openai-gpt-4o-mini,R1,socratic_quality,3.8910310954630436
P086,openai-gpt-4o-mini,R1,context_fidelity,3.8357555909788648
P086,openai-gpt-4o-mini,R2,socratic_quality,3.643982430942114
P086,openai-gpt-4o-mini,R2,context_fidelity,4.049662812736061
P086,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.7489036997057363
P086,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.9081728928789183
P086,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.9980334310750223
P086,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.966329789047019
P086,google-gemini-2.5-flash,R1,socratic_quality,4.131477558615231
P086,google-gemini-2.5-flash,R1,context_fidelity,4.06420912408529
P086,google-gemini-2.5-flash,R2,socratic_quality,3.940164082163598
P086,google-gemini-2.5-flash,R2,context_fidelity,4.184042966452286
P086,cohere-command-r-08-2024,R1,socratic_quality,3.6605573875482174
P086,cohere-command-r-08-2024,R1,context_fidelity,3.947788180116838
P086,cohere-command-r-08-2024,R2,socratic_quality,3.7878527231464463
P086,cohere-command-r-08-2024,R2,context_fidelity,3.640075606358813
P086,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.2835203459451012
P086,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,4.2668509123136635
P086,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.739461254686113
P086,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.651249147133021
P087,openai-gpt-4o-mini,R1,socratic_quality,3.982887877787224
P087,openai-gpt-4o-mini,R1,context_fidelity,3.6645461811542033
P087,openai-gpt-4o-mini,R2,socratic_quality,4.480656734453447
P087,openai-gpt-4o-mini,R2,context_fidelity,3.5821259856546575
P087,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.955466251216134
P087,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.880271090739955
P087,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,4.090595123184015
P087,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.100181242151342
P087,google-gemini-2.5-flash,R1,socratic_quality,4.144544757141369
P087,google-gemini-2.5-flash,R1,context_fidelity,3.6292086352144826
P087,google-gemini-2.5-flash,R2,socratic_quality,4.061595903851817
P087,google-gemini-2.5-flash,R2,context_fidelity,3.5352454338499704
P087,cohere-command-r-08-2024,R1,socratic_quality,3.7334030759804007
P087,cohere-command-r-08-2024,R1,context_fidelity,4.008137806861672
P087,cohere-command-r-08-2024,R2,socratic_quality,3.913317138276878
P087,cohere-command-r-08-2024,R2,context_fidelity,3.5777708484020954
P087,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.563797260220702
P087,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.6469793938626642
P087,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.688961220101959
P087,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.772913881162403
P088,openai-gpt-4o-mini,R1,socratic_quality,3.4767867117359437
P088,openai-gpt-4o-mini,R1,context_fidelity,3.3479625504306885
P088,openai-gpt-4o-mini,R2,socratic_quality,3.5424615987371633
P088,openai-gpt-4o-mini,R2,context_fidelity,3.1312521624272023
P088,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.8535438109988585
P088,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.436637062806681
P088,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.2906118429853493
P088,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.5379393400068433
P088,google-gemini-2.5-flash,R1,socratic_quality,3.7862194881872187
P088,google-gemini-2.5-flash,R1,context_fidelity,3.312445358246518
P088,google-gemini-2.5-flash,R2,socratic_quality,3.347503230689216
P088,google-gemini-2.5-flash,R2,context_fidelity,3.2224376507892183
P088,cohere-command-r-08-2024,R1,socratic_quality,3.4490647685671045
P088,cohere-command-r-08-2024,R1,context_fidelity,3.5559417839452645
P088,cohere-command-r-08-2024,R2,socratic_quality,3.6839304211487685
P088,cohere-command-r-08-2024,R2,context_fidelity,3.550549462119463
P088,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.3912891369412064
P088,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.150388929436639
P088,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.613927511763973
P088,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.6643469109441766
P089,openai-gpt-4o-mini,R1,socratic_quality,3.471902591169989
P089,openai-gpt-4o-mini,R1,context_fidelity,3.547015809169858
P089,openai-gpt-4o-mini,R2,socratic_quality,3.5151532940807204
P089,openai-gpt-4o-mini,R2,context_fidelity,3.162385300528117
P089,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.4541463885430317
P089,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.5663164039082687
P089,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.5154577566557013
P089,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,3.2915251585565324
P089,google-gemini-2.5-flash,R1,socratic_quality,3.2135679449535006
P089,google-gemini-2.5-flash,R1,context_fidelity,3.1735971236181753
P089,google-gemini-2.5-flash,R2,socratic_quality,3.2120041902726633
P089,google-gemini-2.5-flash,R2,context_fidelity,3.4728092080384085
P089,cohere-command-r-08-2024,R1,socratic_quality,3.0102192063780127
P089,cohere-command-r-08-2024,R1,context_fidelity,3.3704026740740005
P089,cohere-command-r-08-2024,R2,socratic_quality,3.4694011000703786
P089,cohere-command-r-08-2024,R2,context_fidelity,3.274184170440036
P089,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.175458160376286
P089,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.1459496256390884
P089,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.7208883111709388
P089,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.0357033950614074
P090,openai-gpt-4o-mini,R1,socratic_quality,3.9801899578050732
P090,openai-gpt-4o-mini,R1,context_fidelity,4.061649683027506
P090,openai-gpt-4o-mini,R2,socratic_quality,3.7458304821912054
P090,openai-gpt-4o-mini,R2,context_fidelity,4.095012048395938
P090,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,3.3030156817587906
P090,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,4.2147541063155085
P090,anthropic-claude-3-sonnet-20240229,R2,socratic_quality,3.8590284552476795
P090,anthropic-claude-3-sonnet-20240229,R2,context_fidelity,4.48711320506969
P090,google-gemini-2.5-flash,R1,socratic_quality,3.198418144005381
P090,google-gemini-2.5-flash,R1,context_fidelity,4.039298198419194
P090,google-gemini-2.5-flash,R2,socratic_quality,3.5683142420326432
P090,google-gemini-2.5-flash,R2,context_fidelity,4.427395651664575
P090,cohere-command-r-08-2024,R1,socratic_quality,3.537159902109793
P090,cohere-command-r-08-2024,R1,context_fidelity,4.380260907098148
P090,cohere-command-r-08-2024,R2,socratic_quality,3.7057789524464417
P090,cohere-command-r-08-2024,R2,context_fidelity,4.360511321880569
P090,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,socratic_quality,3.8942826595222515
P090,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R1,context_fidelity,3.766878567069506
P090,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,socratic_quality,3.437511029104345
P090,meta-llama-Llama-4-Maverick-17B-128E-Instruct,R2,context_fidelity,3.9907075082288173
P091,openai-gpt-4o-mini,R1,socratic_quality,3.9508025380427187
P091,openai-gpt-4o-mini,R1,context_fidelity,2.8909661144010257
P091,openai-gpt-4o-mini,R2,socratic_quality,3.477722056037349
P091,openai-gpt-4o-mini,R2,context_fidelity,3.6980019215107305
P091,anthropic-claude-3-sonnet-20240229,R1,socratic_quality,4.206148432397975
P091,anthropic-claude-3-sonnet-20240229,R1,context_fidelity,3.5140222668955166
